TotalTimeStopped_p20,TotalTimeStopped_p40,TotalTimeStopped_p50,TotalTimeStopped_p60,TotalTimeStopped_p80,TimeFromFirstStop_p20,TimeFromFirstStop_p40,TimeFromFirstStop_p50,TimeFromFirstStop_p60,TimeFromFirstStop_p80,DistanceToFirstStop_p20,DistanceToFirstStop_p40,DistanceToFirstStop_p50,DistanceToFirstStop_p60,DistanceToFirstStop_p80
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
22,23,23,24,25,29,30,30,39,40,51.5,53.6,53.6,57.4,67.8
0,0,0,0,9,0,0,0,0,20,0.0,0.0,0.0,0.0,73.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,37,37,39,48,0,44,44,44,55,0.0,53.9,53.9,60.2,63.2
0,22,36,43,57,0,33,44,51,65,0.0,64.4,67.5,76.2,109.7
0,0,0,10,28,0,0,0,16,37,0.0,0.0,0.0,20.6,36.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,41,0,0,0,0,55,0.0,0.0,0.0,0.0,77.0
0,0,0,0,7,0,0,0,0,21,0.0,0.0,0.0,0.0,58.4
0,0,0,0,14,0,0,0,0,22,0.0,0.0,0.0,0.0,48.0
0,6,7,8,31,0,15,16,17,43,0.0,33.6,42.3,44.4,54.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,10,11,18,22,0,23,23,26,33,0.0,43.3,44.8,60.6,74.8
0,0,0,11,15,0,0,0,18,24,0.0,0.0,0.0,70.0,71.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,11,14,0,0,0,20,25,0.0,0.0,0.0,58.0,72.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,7,9,26,27,0,18,20,36,42,0.0,69.4,70.0,72.7,75.8
0,0,7,10,15,0,0,14,25,45,0.0,0.0,11.1,47.4,164.2
0,0,6,16,23,0,0,11,24,32,0.0,0.0,57.3,61.0,65.9
0,17,20,25,32,0,28,32,40,75,0.0,72.9,109.7,140.0,268.5
9,21,22,41,55,20,31,37,52,67,9.2,41.1,44.7,48.9,52.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,6,17,42,0,0,19,39,63,0.0,0.0,55.0,67.2,82.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
12,26,38,42,62,15,36,50,55,69,19.3,44.4,52.5,55.4,70.6
0,0,0,8,19,0,0,0,16,30,0.0,0.0,0.0,48.7,82.4
18,22,27,32,35,43,46,51,52,57,114.9,125.2,138.8,145.2,168.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,7,10,19,0,0,14,19,29,0.0,0.0,50.1,53.6,59.9
0,0,0,7,56,0,0,0,28,61,0.0,0.0,0.0,58.2,209.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,11,22,32,62,0,21,31,49,72,0.0,65.5,70.4,76.7,97.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,12,0,0,0,0,31,0.0,0.0,0.0,0.0,253.5
16,36,40,44,63,30,50,52,53,70,56.9,60.1,60.1,60.9,72.3
0,0,0,0,12,0,0,0,0,20,0.0,0.0,0.0,0.0,55.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
17,22,23,29,34,23,31,33,34,39,39.7,54.5,55.5,61.7,92.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,13,13,19,36,0,21,21,25,44,0.0,69.4,69.4,82.0,87.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,21,0,0,0,0,27,0.0,0.0,0.0,0.0,57.2
0,0,0,0,22,0,0,0,0,89,0.0,0.0,0.0,0.0,355.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,14,15,0,0,0,26,37,0.0,0.0,0.0,62.1,80.6
0,0,0,0,17,0,0,0,0,30,0.0,0.0,0.0,0.0,83.4
0,0,15,23,69,0,0,28,61,101,0.0,0.0,66.1,114.2,228.1
0,0,0,0,8,0,0,0,0,15,0.0,0.0,0.0,0.0,56.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,11,24,0,0,0,23,34,0.0,0.0,0.0,45.3,72.5
0,11,32,38,59,0,22,39,48,72,0.0,70.4,77.2,84.2,90.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,7,0,0,0,0,16,0.0,0.0,0.0,0.0,78.7
0,0,0,0,19,0,0,0,0,25,0.0,0.0,0.0,0.0,69.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,7,16,0,0,0,17,22,0.0,0.0,0.0,32.3,55.7
0,0,0,0,6,0,0,0,0,10,0.0,0.0,0.0,0.0,48.5
0,0,0,0,19,0,0,0,0,35,0.0,0.0,0.0,0.0,69.2
0,0,0,14,40,0,0,0,23,51,0.0,0.0,0.0,39.6,45.6
0,0,0,19,43,0,0,0,35,53,0.0,0.0,0.0,59.2,70.9
0,0,0,0,10,0,0,0,0,16,0.0,0.0,0.0,0.0,52.8
0,0,0,7,20,0,0,0,13,42,0.0,0.0,0.0,20.7,174.9
0,0,0,0,15,0,0,0,0,20,0.0,0.0,0.0,0.0,32.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,6,26,0,0,0,14,37,0.0,0.0,0.0,53.1,63.8
0,0,0,7,26,0,0,0,23,37,0.0,0.0,0.0,75.5,92.8
0,0,0,0,10,0,0,0,0,23,0.0,0.0,0.0,0.0,68.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,63,0,0,0,0,74,0.0,0.0,0.0,0.0,68.1
0,0,0,0,6,0,0,0,0,9,0.0,0.0,0.0,0.0,16.3
13,14,22,46,60,22,25,31,54,67,57.3,59.4,60.7,81.3,81.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,16,23,0,0,0,25,32,0.0,0.0,0.0,56.2,66.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10,12,12,16,18,17,20,20,23,24,46.6,51.3,51.3,51.8,56.8
0,13,26,33,55,0,33,41,45,66,0.0,40.4,46.7,50.7,56.4
27,34,38,44,57,41,44,46,55,64,73.5,84.7,87.8,93.7,113.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
19,27,27,34,37,25,36,36,43,44,46.4,48.2,48.2,51.0,59.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,26,33,45,53,0,43,48,57,65,0.0,57.8,76.4,83.7,117.0
0,0,15,19,29,0,0,37,41,50,0.0,0.0,231.7,293.4,329.4
0,0,0,11,29,0,0,0,16,68,0.0,0.0,0.0,31.3,286.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,8,12,14,0,0,18,19,20,0.0,0.0,51.6,53.2,56.5
0,0,0,9,15,0,0,0,19,25,0.0,0.0,0.0,59.7,68.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,7,16,0,0,0,16,22,0.0,0.0,0.0,46.7,66.0
0,0,12,14,26,0,0,29,34,46,0.0,0.0,91.8,94.3,117.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,17,18,0,0,0,20,25,0.0,0.0,0.0,10.9,69.8
13,25,29,33,47,26,43,47,51,63,65.3,76.1,76.9,90.9,93.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,16,16,40,50,0,34,34,53,65,0.0,58.7,58.7,70.6,91.1
0,0,0,16,47,0,0,0,38,60,0.0,0.0,0.0,90.9,112.0
6,15,17,18,33,17,25,28,30,42,53.1,63.6,71.7,81.1,91.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,7,0,0,0,0,15,0.0,0.0,0.0,0.0,61.8
0,24,24,30,50,0,34,34,35,60,0.0,57.8,57.8,61.8,68.1
0,0,31,51,94,0,0,46,68,105,0.0,0.0,67.5,94.5,125.9
0,9,16,22,32,0,24,32,37,56,0.0,63.4,69.4,75.6,555.3
21,30,33,35,57,35,49,53,62,108,61.6,85.8,102.9,118.9,187.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,6,9,17,22,0,18,25,30,39,0.0,66.2,78.5,81.2,125.6
0,0,0,0,7,0,0,0,0,10,0.0,0.0,0.0,0.0,19.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0,0,0,0,33,0.0,0.0,0.0,0.0,64.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,24,0,0,0,0,34,0.0,0.0,0.0,0.0,68.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,6,0,0,0,0,21,0.0,0.0,0.0,0.0,98.4
0,12,21,37,62,0,23,26,38,65,0.0,13.2,18.5,26.8,41.5
0,0,0,0,33,0,0,0,0,41,0.0,0.0,0.0,0.0,89.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,9,0,0,0,0,14,0.0,0.0,0.0,0.0,53.8
0,0,0,0,16,0,0,0,0,27,0.0,0.0,0.0,0.0,73.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,7,22,0,0,0,12,31,0.0,0.0,0.0,53.6,60.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
17,20,21,23,25,23,26,27,28,29,35.7,41.9,45.9,51.9,66.1
0,0,0,16,27,0,0,0,25,37,0.0,0.0,0.0,58.3,79.1
0,0,0,0,10,0,0,0,0,20,0.0,0.0,0.0,0.0,66.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,14,0,0,0,0,30,0.0,0.0,0.0,0.0,86.3
0,0,0,0,10,0,0,0,0,22,0.0,0.0,0.0,0.0,43.8
0,8,14,20,37,0,29,32,38,46,0.0,64.1,69.3,84.5,101.6
31,56,56,63,65,47,65,65,87,97,65.8,122.5,122.5,132.5,152.1
0,0,0,0,39,0,0,0,0,46,0.0,0.0,0.0,0.0,62.6
0,0,0,0,14,0,0,0,0,19,0.0,0.0,0.0,0.0,37.6
0,12,14,17,48,0,22,22,40,61,0.0,58.1,65.4,79.5,104.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,15,50,0,0,0,33,113,0.0,0.0,0.0,93.5,300.2
0,10,18,57,63,0,20,31,67,74,0.0,73.4,73.9,80.0,93.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,19,0,0,0,0,30,0.0,0.0,0.0,0.0,90.9
0,16,19,19,33,0,31,33,39,46,0.0,54.2,56.7,62.8,175.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,6,9,17,26,0,12,21,25,36,0.0,45.9,53.9,58.9,72.9
0,0,0,0,13,0,0,0,0,19,0.0,0.0,0.0,0.0,56.0
0,0,0,0,7,0,0,0,0,13,0.0,0.0,0.0,0.0,63.2
0,0,0,12,40,0,0,0,28,58,0.0,0.0,0.0,62.2,116.7
0,0,0,14,47,0,0,0,26,64,0.0,0.0,0.0,63.2,89.2
0,0,0,0,8,0,0,0,0,12,0.0,0.0,0.0,0.0,23.8
0,0,0,9,23,0,0,0,26,35,0.0,0.0,0.0,50.6,92.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,21,28,34,78,0,30,37,47,97,0.0,63.3,63.6,64.3,123.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,26,27,33,0,0,34,40,41,0.0,0.0,66.4,69.9,86.6
0,0,0,0,23,0,0,0,0,28,0.0,0.0,0.0,0.0,54.0
0,17,17,20,23,0,22,22,29,46,0.0,57.7,62.2,74.8,297.1
0,0,0,0,26,0,0,0,0,38,0.0,0.0,0.0,0.0,42.2
0,0,0,0,17,0,0,0,0,24,0.0,0.0,0.0,0.0,52.6
0,0,0,0,13,0,0,0,0,21,0.0,0.0,0.0,0.0,51.9
0,0,13,14,18,0,0,15,22,29,0.0,0.0,13.7,56.7,73.2
0,10,21,26,39,0,21,31,36,47,0.0,69.6,73.5,78.9,89.9
0,0,0,0,15,0,0,0,0,21,0.0,0.0,0.0,0.0,57.0
0,0,0,0,6,0,0,0,0,11,0.0,0.0,0.0,0.0,15.7
0,0,20,37,67,0,0,33,53,75,0.0,0.0,58.3,79.9,104.8
0,0,0,8,38,0,0,0,32,43,0.0,0.0,0.0,48.8,109.1
0,0,0,0,10,0,0,0,0,18,0.0,0.0,0.0,0.0,73.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,22,29,0,0,0,29,35,0.0,0.0,0.0,43.5,79.1
0,0,0,0,12,0,0,0,0,19,0.0,0.0,0.0,0.0,72.7
0,0,0,0,26,0,0,0,0,38,0.0,0.0,0.0,0.0,80.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,6,27,0,0,0,20,38,0.0,0.0,0.0,56.6,74.8
0,8,14,18,38,0,19,25,34,48,0.0,49.8,65.6,73.0,103.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,15,29,0,0,0,31,41,0.0,0.0,0.0,64.1,83.2
0,0,6,14,33,0,0,15,21,41,0.0,0.0,60.7,63.5,81.1
0,7,7,20,28,0,17,17,37,49,0.0,34.4,34.4,45.1,71.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,10,18,52,0,0,25,25,60,0.0,0.0,43.2,62.6,66.4
0,0,0,0,11,0,0,0,0,20,0.0,0.0,0.0,0.0,64.7
0,0,0,0,11,0,0,0,0,19,0.0,0.0,0.0,0.0,56.8
0,0,0,24,42,0,0,0,36,48,0.0,0.0,0.0,58.3,67.6
0,0,0,0,8,0,0,0,0,15,0.0,0.0,0.0,0.0,8.1
7,22,39,62,109,21,36,51,71,119,58.7,73.2,79.9,82.4,105.7
6,13,14,17,18,15,22,23,25,26,46.4,52.8,52.9,54.4,57.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,16,0,0,0,0,26,0.0,0.0,0.0,0.0,68.1
0,0,0,14,19,0,0,0,26,31,0.0,0.0,0.0,29.6,49.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,20,0,0,0,0,25,0.0,0.0,0.0,0.0,12.5
0,0,0,16,22,0,0,0,27,34,0.0,0.0,0.0,35.5,38.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,6,0,0,0,0,13,0.0,0.0,0.0,0.0,31.9
12,22,28,52,61,24,33,41,64,74,54.6,60.3,61.0,69.3,82.1
0,0,0,13,37,0,0,0,27,46,0.0,0.0,0.0,50.7,67.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,6,8,0,0,0,14,14,0.0,0.0,0.0,46.7,53.2
37,49,57,59,70,52,62,68,72,81,70.5,77.6,82.8,115.9,142.9
0,0,20,28,65,0,0,27,33,72,0.0,0.0,63.1,65.8,71.8
0,20,27,38,58,0,38,44,59,80,0.0,53.2,53.7,58.3,138.5
0,7,7,13,21,0,16,16,29,110,0.0,34.0,34.0,60.8,141.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
13,16,21,24,33,23,30,35,42,44,41.6,43.4,44.5,56.3,63.6
0,0,0,27,30,0,0,0,68,96,0.0,0.0,0.0,249.1,482.0
0,0,0,0,13,0,0,0,0,23,0.0,0.0,0.0,0.0,81.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,19,67,0,0,0,45,84,0.0,0.0,0.0,74.4,168.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,19,0,0,0,0,33,0.0,0.0,0.0,0.0,66.7
0,0,0,36,40,0,0,0,42,45,0.0,0.0,0.0,54.7,55.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,20,27,0,0,0,30,37,0.0,0.0,0.0,64.5,74.2
0,0,0,0,18,0,0,0,0,29,0.0,0.0,0.0,0.0,58.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,15,33,39,57,0,36,57,61,83,0.0,64.8,79.4,85.6,411.9
0,0,0,0,62,0,0,0,0,111,0.0,0.0,0.0,0.0,1365.8
0,16,18,21,33,0,24,30,34,40,0.0,57.7,59.7,63.7,99.0
0,9,14,18,21,0,17,25,28,32,0.0,53.8,61.4,65.9,83.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,23,27,28,52,0,35,62,113,153,0.0,100.7,530.1,982.7,1034.2
0,0,0,0,6,0,0,0,0,21,0.0,0.0,0.0,0.0,59.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,31,0,0,0,0,57,0.0,0.0,0.0,0.0,80.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
40,64,92,143,152,46,99,117,159,170,48.5,96.8,115.2,119.3,128.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
38,52,55,60,62,52,65,68,68,74,67.7,92.1,98.5,98.8,119.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,13,0,0,0,0,24,0.0,0.0,0.0,0.0,65.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,7,0,0,0,0,14,0.0,0.0,0.0,0.0,50.7
0,0,6,10,22,0,0,12,18,28,0.0,0.0,43.9,49.0,56.4
71,80,89,92,110,114,131,135,141,159,227.2,234.9,297.5,309.4,313.5
0,0,0,9,54,0,0,0,15,61,0.0,0.0,0.0,51.6,69.0
0,0,0,12,17,0,0,0,23,26,0.0,0.0,0.0,55.7,71.8
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,21,0,0,0,0,30,0.0,0.0,0.0,0.0,59.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,10,10,15,116,0,21,21,22,132,0.0,37.8,37.8,42.5,74.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,13,31,41,0,0,21,43,50,0.0,0.0,37.3,42.0,49.6
0,10,10,11,53,0,17,23,41,61,0.0,49.1,54.7,67.5,88.8
0,0,6,10,11,0,0,16,17,22,0.0,0.0,46.1,63.5,71.9
23,25,25,27,29,32,32,32,34,34,64.3,64.8,64.8,67.5,76.9
0,0,0,7,35,0,0,0,19,48,0.0,0.0,0.0,68.2,126.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,10,0,0,0,0,17,0.0,0.0,0.0,0.0,60.4
0,18,21,25,32,0,33,39,41,45,0.0,69.9,78.6,99.9,106.2
0,0,0,11,16,0,0,0,16,25,0.0,0.0,0.0,60.0,64.5
0,0,0,0,24,0,0,0,0,38,0.0,0.0,0.0,0.0,95.6
0,0,0,0,29,0,0,0,0,42,0.0,0.0,0.0,0.0,59.5
0,7,10,16,31,0,35,37,60,88,0.0,59.7,82.1,569.6,826.5
0,0,11,14,23,0,0,20,26,31,0.0,0.0,65.9,68.7,109.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7,11,15,17,39,22,24,24,28,95,64.6,68.1,74.5,79.7,136.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,32,44,47,53,0,53,57,61,66,0.0,80.8,105.4,127.8,151.0
0,0,0,0,26,0,0,0,0,35,0.0,0.0,0.0,0.0,52.8
0,0,0,18,53,0,0,0,28,59,0.0,0.0,0.0,45.0,58.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,16,22,0,0,0,30,30,0.0,0.0,0.0,47.1,69.2
0,0,0,7,24,0,0,0,14,31,0.0,0.0,0.0,30.9,58.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,13,39,0,0,0,21,49,0.0,0.0,0.0,64.6,76.0
0,0,0,6,20,0,0,0,15,29,0.0,0.0,0.0,58.2,60.7
0,0,0,0,29,0,0,0,0,41,0.0,0.0,0.0,0.0,68.3
0,0,0,11,16,0,0,0,27,32,0.0,0.0,0.0,88.7,179.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,20,30,0,0,0,32,40,0.0,0.0,0.0,63.9,86.2
0,7,11,16,50,0,12,21,33,83,0.0,31.6,53.7,100.3,204.8
0,0,14,18,20,0,0,23,26,27,0.0,0.0,46.3,60.8,62.2
32,51,53,56,59,39,57,58,61,64,30.5,40.1,44.6,44.7,49.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,23,0,0,0,0,34,0.0,0.0,0.0,0.0,93.3
0,14,26,37,55,0,29,37,52,65,0.0,42.1,44.9,50.9,64.2
0,0,7,12,16,0,0,18,21,44,0.0,0.0,78.7,85.7,278.5
0,0,0,19,22,0,0,0,26,41,0.0,0.0,0.0,68.5,69.2
0,14,14,14,15,0,20,20,21,24,0.0,51.9,51.9,59.9,64.0
0,6,15,18,22,0,13,23,26,44,0.0,61.6,75.5,78.7,312.4
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
20,26,28,28,32,26,33,35,35,36,35.9,47.0,62.5,66.3,76.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,7,14,58,0,0,21,27,77,0.0,0.0,64.1,144.0,153.1
0,0,0,0,14,0,0,0,0,24,0.0,0.0,0.0,0.0,43.1
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,13,0,0,0,0,32,0.0,0.0,0.0,0.0,85.2
0,0,0,0,24,0,0,0,0,47,0.0,0.0,0.0,0.0,302.6
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,14,0,0,0,0,26,0.0,0.0,0.0,0.0,79.5
0,0,0,0,21,0,0,0,0,30,0.0,0.0,0.0,0.0,27.3
24,46,50,51,59,36,52,56,57,64,39.4,46.4,47.7,54.7,70.7
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,14,24,0,0,0,21,32,0.0,0.0,0.0,53.9,67.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,12,0,0,0,0,21,0.0,0.0,0.0,0.0,66.5
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,11,0,0,0,0,18,0.0,0.0,0.0,0.0,56.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,17,40,44,75,0,34,60,97,114,0.0,121.4,128.9,177.2,325.3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,23,0,0,0,0,35,0.0,0.0,0.0,0.0,67.2
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,18,0,0,0,0,25,0.0,0.0,0.0,0.0,70.2
0,0,7,9,14,0,0,16,20,21,0.0,0.0,61.0,61.4,68.9
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,7,16,0,0,0,19,34,0.0,0.0,0.0,54.7,122.6
